book_id,goodreads_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,image_url,rating_counts,tags,ratings
4090,64023,1286037,53,60628391,9780060628390.0,['Richard J. Foster'],1978.0,Celebration of Discipline: The Path to Spiritual Growth,en-US,4.18,23026,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 488, 'ratings_2': 886, 'ratings_3': 3673, 'ratings_4': 7807, 'ratings_5': 11194}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 7203, 'tag_name': 'christianity'}, {'tag_id': 30241, 'tag_name': 'theology'}]","[{'user': {'user_id': 125, 'user_name': 'Barbara Jones'}, 'rating': 5}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 2}, {'user': {'user_id': 449, 'user_name': 'Jacqueline Page'}, 'rating': 4}]"
3071,7493,1290896,29,375705244,9780375705240.0,['Joseph J. Ellis'],2000.0,Founding Brothers: The Revolutionary Generation,en-GB,3.92,31610,https://images.gr-assets.com/books/1388791106m/7493.jpg,"{'ratings_1': 840, 'ratings_2': 1668, 'ratings_3': 6941, 'ratings_4': 13065, 'ratings_5': 10143}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14552, 'tag_name': 'history'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}, {'tag_id': 2305, 'tag_name': 'american-history'}]","[{'user': {'user_id': 311, 'user_name': 'Holly Reynolds'}, 'rating': 3}]"
4842,2873,1294261,60,452284449,9780452284450.0,['Tracy Chevalier'],1997.0,The Virgin Blue,eng,3.65,23484,https://images.gr-assets.com/books/1395581883m/2873.jpg,"{'ratings_1': 448, 'ratings_2': 2266, 'ratings_3': 7840, 'ratings_4': 9042, 'ratings_5': 5119}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 14467, 'tag_name': 'historical'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 75, 'user_name': 'Joshua Castillo'}, 'rating': 1}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 2}]"
2131,19117,1294426,493,451529693,9780451529700.0,"['Ivan Turgenev', 'George Reavy', 'Jane Costlow']",1862.0,Отцы и дѣти,eng,3.94,41870,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 543, 'ratings_2': 2559, 'ratings_3': 11599, 'ratings_4': 19225, 'ratings_5': 15437}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 26374, 'tag_name': 'russian'}, {'tag_id': 26384, 'tag_name': 'russian-literature'}]","[{'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 3}, {'user': {'user_id': 453, 'user_name': 'Daniel Clay'}, 'rating': 4}]"
7575,56616,1298177,53,679723226,9780679723230.0,['James M. Cain'],1936.0,Double Indemnity,eng,4.12,13559,https://images.gr-assets.com/books/1404786837m/56616.jpg,"{'ratings_1': 111, 'ratings_2': 443, 'ratings_3': 2593, 'ratings_4': 6014, 'ratings_5': 5609}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 21672, 'tag_name': 'noir'}, {'tag_id': 8517, 'tag_name': 'crime'}]","[{'user': {'user_id': 404, 'user_name': 'Nicholas Medina'}, 'rating': 4}]"
6505,95693,1298683,143,553280511,9780553280520.0,['L.M. Montgomery'],1926.0,The Blue Castle,en-US,4.23,18190,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 260, 'ratings_2': 672, 'ratings_3': 3209, 'ratings_4': 6627, 'ratings_5': 10047}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 26138, 'tag_name': 'romance'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 33114, 'tag_name': 'young-adult'}]","[{'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 4}]"
2323,43326,1298936,74,446607207,9780446607210.0,['Sidney Sheldon'],1998.0,Tell Me Your Dreams,eng,3.93,34445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 466, 'ratings_2': 2032, 'ratings_3': 9076, 'ratings_4': 13508, 'ratings_5': 11822}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30358, 'tag_name': 'thriller'}]","[{'user': {'user_id': 74, 'user_name': 'David Morgan'}, 'rating': 2}, {'user': {'user_id': 100, 'user_name': 'Christie Rivera'}, 'rating': 1}, {'user': {'user_id': 340, 'user_name': 'Ashlee Moore'}, 'rating': 2}, {'user': {'user_id': 379, 'user_name': 'Matthew Salazar'}, 'rating': 2}]"
6481,384597,1303332,24,571169341,9780571169340.0,['Tom Stoppard'],1993.0,Arcadia,en-US,4.19,15362,https://images.gr-assets.com/books/1463617930m/384597.jpg,"{'ratings_1': 291, 'ratings_2': 713, 'ratings_3': 2408, 'ratings_4': 4948, 'ratings_5': 7789}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23743, 'tag_name': 'plays'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 9886, 'tag_name': 'drama'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 4}]"
5973,9914,1308950,21,330339184,9780330339190.0,['Bret Easton Ellis'],1994.0,The Informers,en-GB,3.39,12898,https://images.gr-assets.com/books/1374684746m/9914.jpg,"{'ratings_1': 596, 'ratings_2': 2100, 'ratings_3': 5342, 'ratings_4': 4324, 'ratings_5': 2312}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 22743, 'tag_name': 'owned'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}]","[{'user': {'user_id': 340, 'user_name': 'Ashlee Moore'}, 'rating': 4}]"
350,7745,1309111,98,679785892,9780679785900.0,"['Hunter S. Thompson', 'Ralph Steadman']",1971.0,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,eng,4.08,232489,https://images.gr-assets.com/books/1394204569m/7745.jpg,"{'ratings_1': 4730, 'ratings_2': 11381, 'ratings_3': 42362, 'ratings_4': 84094, 'ratings_5': 99573}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}]","[{'user': {'user_id': 4, 'user_name': 'Tracy Howard'}, 'rating': 3}, {'user': {'user_id': 22, 'user_name': 'Luis Black'}, 'rating': 5}, {'user': {'user_id': 31, 'user_name': 'Elizabeth Middleton'}, 'rating': 4}, {'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 4}, {'user': {'user_id': 180, 'user_name': 'Melanie Carter'}, 'rating': 4}, {'user': {'user_id': 185, 'user_name': 'Mackenzie Marsh DDS'}, 'rating': 5}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 4}, {'user': {'user_id': 215, 'user_name': 'Paul Howard'}, 'rating': 4}, {'user': {'user_id': 447, 'user_name': 'Laura Nelson'}, 'rating': 3}]"
6467,765811,1311370,30,014006690X,9780140066910.0,['Gloria Naylor'],1982.0,The Women of Brewster Place,en-US,4.13,14777,https://images.gr-assets.com/books/1309209011m/765811.jpg,"{'ratings_1': 186, 'ratings_2': 436, 'ratings_3': 2716, 'ratings_4': 5698, 'ratings_5': 6150}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 27669, 'tag_name': 'short-stories'}, {'tag_id': 1753, 'tag_name': 'african-american'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 199, 'user_name': 'Mr. Scott Mcdaniel'}, 'rating': 4}]"
515,16735,1312477,80,553381547,9780553381540.0,['Pat Conroy'],1986.0,The Prince of Tides,eng,4.22,159596,https://images.gr-assets.com/books/1320541074m/16735.jpg,"{'ratings_1': 2169, 'ratings_2': 5408, 'ratings_3': 24359, 'ratings_4': 55122, 'ratings_5': 78309}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 28204, 'tag_name': 'southern'}, {'tag_id': 8055, 'tag_name': 'contemporary'}]","[{'user': {'user_id': 115, 'user_name': 'William Potter'}, 'rating': 5}]"
540,3008,1313599,11,142437018,9780142437020.0,"['Frances Hodgson Burnett', 'Nancy Bond']",1905.0,A Little Princess,eng,4.2,199872,https://images.gr-assets.com/books/1327868556m/3008.jpg,"{'ratings_1': 2653, 'ratings_2': 6227, 'ratings_3': 35428, 'ratings_4': 73488, 'ratings_5': 98037}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 162, 'user_name': 'Danny Blake'}, 'rating': 3}, {'user': {'user_id': 399, 'user_name': 'Stephen Pugh'}, 'rating': 5}, {'user': {'user_id': 446, 'user_name': 'Cathy Jones'}, 'rating': 4}]"
1664,18521,1315615,340,141183535,9780141183530.0,['Virginia Woolf'],1929.0,A Room of One's Own,eng,4.1,59868,https://images.gr-assets.com/books/1327883012m/18521.jpg,"{'ratings_1': 1097, 'ratings_2': 3031, 'ratings_3': 12558, 'ratings_4': 26448, 'ratings_5': 28834}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 21689, 'tag_name': 'non-fiction'}, {'tag_id': 11665, 'tag_name': 'feminism'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 53, 'user_name': 'Robert Sullivan'}, 'rating': 5}, {'user': {'user_id': 89, 'user_name': 'Justin Hall'}, 'rating': 4}, {'user': {'user_id': 206, 'user_name': 'George Sanchez'}, 'rating': 5}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 5}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 4}]"
967,11597,1316297,131,045052468X,9780450524680.0,['Stephen King'],1989.0,The Dark Half,eng,3.74,94624,https://images.gr-assets.com/books/1430122353m/11597.jpg,"{'ratings_1': 1592, 'ratings_2': 7735, 'ratings_3': 31007, 'ratings_4': 34084, 'ratings_5': 25500}","[{'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 22743, 'tag_name': 'owned'}, {'tag_id': 5207, 'tag_name': 'books-i-own'}, {'tag_id': 9221, 'tag_name': 'default'}]","[{'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 3}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 3}, {'user': {'user_id': 286, 'user_name': 'Cole Hernandez'}, 'rating': 3}, {'user': {'user_id': 361, 'user_name': 'Joshua Choi'}, 'rating': 3}]"
1624,298275,1319935,187,811201880,9780811201890.0,"['Jean-Paul Sartre', 'Lloyd Alexander', 'Hayden Carruth']",1938.0,La Nausée,eng,3.91,50876,https://images.gr-assets.com/books/1377674928m/298275.jpg,"{'ratings_1': 1414, 'ratings_2': 3923, 'ratings_3': 13419, 'ratings_4': 22059, 'ratings_5': 20095}","[{'tag_id': 23471, 'tag_name': 'philosophy'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}]","[{'user': {'user_id': 38, 'user_name': 'Felicia Turner'}, 'rating': 4}, {'user': {'user_id': 86, 'user_name': 'Rachel Hernandez'}, 'rating': 3}, {'user': {'user_id': 219, 'user_name': 'Cathy Thompson DVM'}, 'rating': 4}, {'user': {'user_id': 242, 'user_name': 'Heather Hall'}, 'rating': 3}, {'user': {'user_id': 66, 'user_name': 'Wendy Sanchez'}, 'rating': 2}]"
5378,31072,1321805,118,60955228,9780060955230.0,['Malcolm Lowry'],1947.0,Under the Volcano,eng,3.8,15832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 799, 'ratings_2': 1715, 'ratings_3': 3931, 'ratings_4': 5419, 'ratings_5': 6136}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 167, 'user_name': 'Timothy Hall'}, 'rating': 3}, {'user': {'user_id': 447, 'user_name': 'Laura Nelson'}, 'rating': 3}]"
1629,13662,1322146,118,689845367,9780689845370.0,['Ursula K. Le Guin'],1970.0,The Tombs of Atuan,eng,4.07,61457,https://images.gr-assets.com/books/1417900879m/13662.jpg,"{'ratings_1': 660, 'ratings_2': 2374, 'ratings_3': 13303, 'ratings_4': 25693, 'ratings_5': 24934}","[{'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 33114, 'tag_name': 'young-adult'}]","[{'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 4}, {'user': {'user_id': 228, 'user_name': 'Tammy Conrad'}, 'rating': 3}, {'user': {'user_id': 320, 'user_name': 'Ronald Hernandez'}, 'rating': 5}]"
481,43889,1323305,90,765346524,9780765346520.0,['Terry Goodkind'],1994.0,Wizard's First Rule,eng,4.13,175771,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 6176, 'ratings_2': 9386, 'ratings_3': 27430, 'ratings_4': 55921, 'ratings_5': 89246}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 370, 'user_name': 'Lisa Irwin'}, 'rating': 4}]"
1084,59716,1323448,465,140679239X,9781406792390.0,['Virginia Woolf'],1927.0,To The Lighthouse ,eng,3.76,83066,https://images.gr-assets.com/books/1346239665m/59716.jpg,"{'ratings_1': 4380, 'ratings_2': 8735, 'ratings_3': 22226, 'ratings_4': 30179, 'ratings_5': 30052}","[{'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 22743, 'tag_name': 'owned'}]","[{'user': {'user_id': 345, 'user_name': 'Brenda Mann'}, 'rating': 4}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 4}, {'user': {'user_id': 238, 'user_name': 'Nicholas Weber'}, 'rating': 4}, {'user': {'user_id': 337, 'user_name': 'Sheri Gardner'}, 'rating': 4}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 5}]"
1186,92517,1324493,70,811214044,9780811214050.0,['Tennessee Williams'],1945.0,The Glass Menagerie,eng,3.67,90032,https://images.gr-assets.com/books/1391591003m/92517.jpg,"{'ratings_1': 2327, 'ratings_2': 8897, 'ratings_3': 27637, 'ratings_4': 32344, 'ratings_5': 21950}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 23743, 'tag_name': 'plays'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 9886, 'tag_name': 'drama'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 29, 'user_name': 'Carla Ortiz'}, 'rating': 4}, {'user': {'user_id': 136, 'user_name': 'Jasmine Blackburn'}, 'rating': 4}, {'user': {'user_id': 169, 'user_name': 'Donald Barton'}, 'rating': 4}, {'user': {'user_id': 220, 'user_name': 'Christopher Brown'}, 'rating': 1}, {'user': {'user_id': 247, 'user_name': 'Greg Johnson'}, 'rating': 4}, {'user': {'user_id': 319, 'user_name': 'Patrick Short'}, 'rating': 3}, {'user': {'user_id': 361, 'user_name': 'Joshua Choi'}, 'rating': 4}, {'user': {'user_id': 175, 'user_name': 'Blake Morris'}, 'rating': 4}]"
1204,17184,1326579,941,451528522,9780451528520.0,['H.G. Wells'],1897.0,The Invisible Man,eng,3.62,84778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 1620, 'ratings_2': 8318, 'ratings_3': 33136, 'ratings_4': 34502, 'ratings_5': 18141}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}, {'tag_id': 11743, 'tag_name': 'fiction'}]","[{'user': {'user_id': 324, 'user_name': 'Lindsey Clark'}, 'rating': 3}, {'user': {'user_id': 301, 'user_name': 'Sean Morgan'}, 'rating': 4}]"
9768,52318,1330000,20,446676977,9780446676980.0,['Octavia E. Butler'],1980.0,"Wild Seed (Patternmaster, #1)",eng,4.22,9711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 81, 'ratings_2': 301, 'ratings_3': 1605, 'ratings_4': 4150, 'ratings_5': 4863}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 26837, 'tag_name': 'science-fiction'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 26771, 'tag_name': 'sci-fi'}]","[{'user': {'user_id': 112, 'user_name': 'David Harper'}, 'rating': 5}]"
223,249747,1334778,163,786817879,9780786817870.0,['Eoin Colfer'],2001.0,Artemis Fowl,eng,3.82,386923,https://images.gr-assets.com/books/1327945104m/249747.jpg,"{'ratings_1': 14473, 'ratings_2': 30894, 'ratings_3': 94950, 'ratings_4': 129607, 'ratings_5': 129241}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11305, 'tag_name': 'fantasy'}, {'tag_id': 33114, 'tag_name': 'young-adult'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 11557, 'tag_name': 'favorites'}]","[{'user': {'user_id': 447, 'user_name': 'Laura Nelson'}, 'rating': 3}]"
479,28862,1335445,1654,937832383,9780937832390.0,"['Niccolò Machiavelli', 'Adolph Caso', 'Rufus Goodwin', 'Benjamin Martinez']",1513.0,Il Principe,eng,3.78,153128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,"{'ratings_1': 4222, 'ratings_2': 14222, 'ratings_3': 49930, 'ratings_4': 63294, 'ratings_5': 50312}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 23471, 'tag_name': 'philosophy'}, {'tag_id': 14552, 'tag_name': 'history'}, {'tag_id': 21773, 'tag_name': 'nonfiction'}]","[{'user': {'user_id': 8, 'user_name': 'Robert Fitzgerald'}, 'rating': 4}, {'user': {'user_id': 78, 'user_name': 'Corey Mercer'}, 'rating': 5}, {'user': {'user_id': 115, 'user_name': 'William Potter'}, 'rating': 3}, {'user': {'user_id': 125, 'user_name': 'Barbara Jones'}, 'rating': 3}, {'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 4}, {'user': {'user_id': 212, 'user_name': 'Christopher Taylor'}, 'rating': 3}, {'user': {'user_id': 116, 'user_name': 'Catherine Zimmerman'}, 'rating': 4}, {'user': {'user_id': 242, 'user_name': 'Heather Hall'}, 'rating': 2}, {'user': {'user_id': 171, 'user_name': 'Jessica Cannon'}, 'rating': 5}, {'user': {'user_id': 316, 'user_name': 'Ashley Burnett'}, 'rating': 4}, {'user': {'user_id': 444, 'user_name': 'Susan Mathews'}, 'rating': 2}]"
1465,187181,1336083,79,449213447,9780449213440.0,['Chaim Potok'],1967.0,The Chosen,eng,4.03,70701,https://images.gr-assets.com/books/1403191327m/187181.jpg,"{'ratings_1': 1283, 'ratings_2': 3459, 'ratings_3': 13824, 'ratings_4': 27376, 'ratings_5': 27128}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 7457, 'tag_name': 'classics'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 14487, 'tag_name': 'historical-fiction'}]","[{'user': {'user_id': 115, 'user_name': 'William Potter'}, 'rating': 3}, {'user': {'user_id': 108, 'user_name': 'Randall Bennett'}, 'rating': 4}, {'user': {'user_id': 337, 'user_name': 'Sheri Gardner'}, 'rating': 2}, {'user': {'user_id': 245, 'user_name': 'Holly Johnson'}, 'rating': 4}]"
996,6854,1341652,67,312966091,9780312966100.0,['Janet Evanovich'],1997.0,Three to Get Deadly,en-US,4.14,113400,https://images.gr-assets.com/books/1311727539m/6854.jpg,"{'ratings_1': 332, 'ratings_2': 2257, 'ratings_3': 23249, 'ratings_4': 47014, 'ratings_5': 45453}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 16184, 'tag_name': 'janet-evanovich'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 15048, 'tag_name': 'humor'}]","[{'user': {'user_id': 203, 'user_name': 'Christopher Huff'}, 'rating': 3}]"
7647,37100,1344080,48,743451791,9780743451800.0,['Walter Mosley'],1990.0,Devil in a Blue Dress,eng,3.91,12969,https://images.gr-assets.com/books/1336545202m/37100.jpg,"{'ratings_1': 134, 'ratings_2': 718, 'ratings_3': 3384, 'ratings_4': 6091, 'ratings_5': 3890}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 20939, 'tag_name': 'mystery'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 21672, 'tag_name': 'noir'}]","[{'user': {'user_id': 113, 'user_name': 'Lisa Bender'}, 'rating': 5}, {'user': {'user_id': 364, 'user_name': 'Christina Calderon'}, 'rating': 3}]"
9905,449,1344597,45,312263996,9780312264000.0,['Paul Auster'],1999.0,Timbuktu,eng,3.66,8272,https://images.gr-assets.com/books/1355142497m/449.jpg,"{'ratings_1': 240, 'ratings_2': 916, 'ratings_3': 2828, 'ratings_4': 3502, 'ratings_5': 2102}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 240, 'tag_name': '1001-books'}, {'tag_id': 11557, 'tag_name': 'favorites'}, {'tag_id': 236, 'tag_name': '1001'}]","[{'user': {'user_id': 141, 'user_name': 'Melissa Villanueva'}, 'rating': 3}, {'user': {'user_id': 185, 'user_name': 'Mackenzie Marsh DDS'}, 'rating': 5}, {'user': {'user_id': 168, 'user_name': 'Kevin Meadows'}, 'rating': 3}]"
9794,74462,1344971,54,7154615,9780007154620.0,['Carol Shields'],2002.0,Unless,eng,3.63,9822,https://images.gr-assets.com/books/1327970989m/74462.jpg,"{'ratings_1': 402, 'ratings_2': 1074, 'ratings_3': 3133, 'ratings_4': 3984, 'ratings_5': 2421}","[{'tag_id': 30574, 'tag_name': 'to-read'}, {'tag_id': 11743, 'tag_name': 'fiction'}, {'tag_id': 8717, 'tag_name': 'currently-reading'}, {'tag_id': 6184, 'tag_name': 'canadian'}, {'tag_id': 26256, 'tag_name': 'rory-gilmore-reading-challenge'}]","[{'user': {'user_id': 156, 'user_name': 'Jacqueline Downs'}, 'rating': 4}]"
